Order ID,Order Date,CustomerName,State,City,Amount,PROFIT,Quantity,Category,Sub-Category
B-25798,01-10-2018,Shishu,Andhra Pradesh,Hyderabad,379,63,2,Clothing,Saree
B-25798,01-10-2018,Shishu,Andhra Pradesh,Hyderabad,448,148,2,Electronics,Printers
B-25798,01-10-2018,Shishu,Andhra Pradesh,Hyderabad,2830,-1981,13,Furniture,Bookcases
B-25798,01-10-2018,Shishu,Andhra Pradesh,Hyderabad,47,-3,2,Clothing,Stole
B-25798,01-10-2018,Shishu,Andhra Pradesh,Hyderabad,38,-13,3,Clothing,Stole
B-25798,01-10-2018,Shishu,Andhra Pradesh,Hyderabad,61,-50,4,Clothing,Hankerchief
B-25799,01-10-2018,Divyansh,Gujarat,Ahmedabad,205,-119,3,Clothing,Saree
B-25799,01-10-2018,Divyansh,Gujarat,Ahmedabad,47,-27,4,Clothing,Saree
B-25799,01-10-2018,Divyansh,Gujarat,Ahmedabad,45,-15,2,Furniture,Chairs
B-25799,01-10-2018,Divyansh,Gujarat,Ahmedabad,70,-64,5,Clothing,Stole
B-25800,01-10-2018,Ishit,Maharashtra,Pune,122,-66,9,Electronics,Accessories
B-25800,01-10-2018,Ishit,Maharashtra,Pune,21,-6,3,Clothing,Leggings
B-25800,01-10-2018,Ishit,Maharashtra,Pune,45,12,7,Clothing,Hankerchief
B-25801,01-10-2018,Aryan,Madhya Pradesh,Bhopal,64,6,4,Clothing,Saree
B-25801,01-10-2018,Aryan,Madhya Pradesh,Bhopal,49,-31,2,Clothing,Stole
B-25801,01-10-2018,Aryan,Madhya Pradesh,Bhopal,21,-10,4,Clothing,Leggings
B-25801,01-10-2018,Aryan,Madhya Pradesh,Bhopal,15,-2,1,Clothing,T-shirt
B-25802,05-10-2018,Yash,Maharashtra,Mumbai,27,-7,5,Clothing,Saree
B-25802,05-10-2018,Yash,Maharashtra,Mumbai,633,-633,11,Electronics,Accessories
B-25802,05-10-2018,Yash,Maharashtra,Mumbai,13,-9,2,Clothing,Skirt
B-25802,05-10-2018,Yash,Maharashtra,Mumbai,23,-3,1,Clothing,Shirt
B-25802,05-10-2018,Yash,Maharashtra,Mumbai,95,5,2,Clothing,Stole
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,106,12,3,Clothing,Trousers
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,269,91,1,Electronics,Electronic Games
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,536,91,1,Clothing,Trousers
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,137,5,5,Clothing,Shirt
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,757,371,2,Electronics,Printers
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,511,194,3,Furniture,Chairs
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,185,48,4,Clothing,Stole
B-25803,05-10-2018,Shivanshu,Madhya Pradesh,Indore,765,8,6,Clothing,Saree
B-25804,05-10-2018,Sudheer,Karnataka,Bangalore,156,36,5,Clothing,T-shirt
B-25804,05-10-2018,Sudheer,Karnataka,Bangalore,321,26,3,Electronics,Printers
B-25805,05-10-2018,Ankit,Maharashtra,Mumbai,112,15,2,Furniture,Chairs
B-25806,06-10-2018,Dhanraj,Madhya Pradesh,Indore,632,-114,4,Furniture,Tables
B-25807,07-10-2018,Vipul,Uttar Pradesh,Lucknow,16,6,1,Clothing,Stole
B-25808,08-10-2018,Apsingekar,Bihar,Patna,63,17,6,Clothing,Leggings
B-25808,08-10-2018,Apsingekar,Bihar,Patna,146,-63,3,Electronics,Electronic Games
B-25808,08-10-2018,Apsingekar,Bihar,Patna,59,21,2,Clothing,Stole
B-25808,08-10-2018,Apsingekar,Bihar,Patna,210,50,4,Clothing,Hankerchief
B-25809,09-10-2018,Suman,Kerala ,Thiruvananthapuram,154,54,3,Clothing,Hankerchief
B-25809,09-10-2018,Suman,Kerala ,Thiruvananthapuram,53,24,1,Clothing,Hankerchief
B-25810,10-10-2018,Nripraj,Punjab,Chandigarh,26,10,4,Clothing,Hankerchief
B-25810,10-10-2018,Nripraj,Punjab,Chandigarh,1120,199,6,Clothing,Saree
B-25810,10-10-2018,Nripraj,Punjab,Chandigarh,45,6,3,Clothing,Shirt
B-25810,10-10-2018,Nripraj,Punjab,Chandigarh,307,74,3,Electronics,Accessories
B-25810,10-10-2018,Nripraj,Punjab,Chandigarh,92,42,2,Clothing,Stole
B-25810,10-10-2018,Nripraj,Punjab,Chandigarh,29,8,5,Clothing,Hankerchief
B-25811,10-10-2018,Utsav,Maharashtra,Mumbai,126,52,4,Clothing,Hankerchief
B-25812,10-10-2018,Kshitij,Madhya Pradesh,Indore,259,47,5,Clothing,Hankerchief
B-25813,10-10-2018,Hrisheekesh,Maharashtra,Mumbai,911,202,7,Furniture,Chairs
B-25814,10-10-2018,Swapnil,Madhya Pradesh,Indore,118,35,7,Clothing,T-shirt
B-25814,10-10-2018,Swapnil,Madhya Pradesh,Indore,462,169,4,Clothing,Saree
B-25815,10-10-2018,Harsh,Nagaland,Kohima,35,14,2,Clothing,Stole
B-25816,12-10-2018,Mane,Andhra Pradesh,Hyderabad,391,113,8,Clothing,Stole
B-25817,13-10-2018,Praneet,Maharashtra,Mumbai,743,89,5,Electronics,Printers
B-25818,14-10-2018,Sandeep,Madhya Pradesh,Indore,75,28,9,Clothing,Hankerchief
B-25818,14-10-2018,Sandeep,Madhya Pradesh,Indore,36,0,4,Clothing,Kurti
B-25818,14-10-2018,Sandeep,Madhya Pradesh,Indore,32,11,2,Clothing,Leggings
B-25818,14-10-2018,Sandeep,Madhya Pradesh,Indore,94,20,2,Furniture,Furnishings
B-25818,14-10-2018,Sandeep,Madhya Pradesh,Indore,28,14,4,Clothing,Hankerchief
B-25819,15-10-2018,Ankur,Madhya Pradesh,Bhopal,417,49,3,Electronics,Electronic Games
B-25820,16-10-2018,Dheeraj,Rajasthan,Jaipur,119,1,1,Furniture,Chairs
B-25821,16-10-2018,Ajay,West Bengal,Kolkata,60,21,4,Clothing,Stole
B-25821,16-10-2018,Ajay,West Bengal,Kolkata,17,0,1,Clothing,Hankerchief
B-25821,16-10-2018,Ajay,West Bengal,Kolkata,125,0,3,Electronics,Accessories
B-25822,18-10-2018,Tejas,Karnataka,Bangalore,34,13,2,Clothing,Saree
B-25823,18-10-2018,Rohan,Maharashtra,Mumbai,2103,322,8,Electronics,Electronic Games
B-25823,18-10-2018,Rohan,Maharashtra,Mumbai,104,2,2,Furniture,Furnishings
B-25823,18-10-2018,Rohan,Maharashtra,Mumbai,59,6,1,Electronics,Accessories
B-25823,18-10-2018,Rohan,Maharashtra,Mumbai,103,50,2,Furniture,Furnishings
B-25824,20-10-2018,Shyam,Madhya Pradesh,Indore,101,38,2,Furniture,Furnishings
B-25825,21-10-2018,Kartik,Madhya Pradesh,Indore,911,355,5,Electronics,Phones
B-25825,21-10-2018,Kartik,Madhya Pradesh,Indore,115,25,6,Clothing,Stole
B-25825,21-10-2018,Kartik,Madhya Pradesh,Indore,140,6,5,Clothing,Saree
B-25826,22-10-2018,Tanushree,Maharashtra,Mumbai,637,261,2,Electronics,Printers
B-25827,23-10-2018,Sheetal,Madhya Pradesh,Indore,156,21,3,Furniture,Chairs
B-25828,24-10-2018,Nikita,Punjab,Chandigarh,537,107,3,Clothing,Saree
B-25828,24-10-2018,Nikita,Punjab,Chandigarh,15,2,1,Clothing,Leggings
B-25828,24-10-2018,Nikita,Punjab,Chandigarh,128,-3,3,Clothing,Saree
B-25828,24-10-2018,Nikita,Punjab,Chandigarh,222,35,5,Clothing,Saree
B-25829,25-10-2018,Apoorva,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief
B-25830,26-10-2018,Aastha,Himachal Pradesh,Simla,41,11,6,Clothing,Hankerchief
B-25830,26-10-2018,Aastha,Himachal Pradesh,Simla,54,1,2,Clothing,Saree
B-25830,26-10-2018,Aastha,Himachal Pradesh,Simla,71,0,8,Clothing,Skirt
B-25830,26-10-2018,Aastha,Himachal Pradesh,Simla,93,15,2,Electronics,Accessories
B-25830,26-10-2018,Aastha,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones
B-25830,26-10-2018,Aastha,Himachal Pradesh,Simla,1954,782,3,Electronics,Phones
B-25831,27-10-2018,Mahima,Sikkim,Gangtok,693,254,6,Clothing,Saree
B-25832,28-10-2018,Harshita,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases
B-25833,29-10-2018,Krishna,Madhya Pradesh,Indore,64,27,5,Clothing,Hankerchief
B-25833,29-10-2018,Krishna,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief
B-25833,29-10-2018,Krishna,Madhya Pradesh,Indore,45,16,3,Clothing,Stole
B-25834,29-10-2018,Ananya,Andhra Pradesh,Hyderabad,16,5,1,Clothing,Stole
B-25835,29-10-2018,Moumita,Gujarat,Ahmedabad,52,11,5,Clothing,Leggings
B-25835,29-10-2018,Moumita,Gujarat,Ahmedabad,27,2,2,Clothing,Leggings
B-25835,29-10-2018,Moumita,Gujarat,Ahmedabad,155,26,3,Clothing,Stole
B-25836,29-10-2018,Arti,Maharashtra,Pune,1298,65,9,Electronics,Printers
B-25837,29-10-2018,Palak,Maharashtra,Mumbai,263,50,5,Clothing,Stole
B-25838,29-10-2018,Sanjana,Madhya Pradesh,Indore,70,26,5,Clothing,Hankerchief
B-25838,29-10-2018,Sanjana,Madhya Pradesh,Indore,81,19,7,Clothing,Hankerchief
B-25838,29-10-2018,Sanjana,Madhya Pradesh,Indore,955,305,3,Electronics,Printers
B-25838,29-10-2018,Sanjana,Madhya Pradesh,Indore,161,40,3,Clothing,Stole
B-25839,30-10-2018,Pranjali,West Bengal,Kolkata,1250,486,7,Clothing,Saree
B-25840,31-10-2018,Sneha,Karnataka,Bangalore,246,61,2,Furniture,Bookcases
B-25840,31-10-2018,Sneha,Karnataka,Bangalore,298,74,2,Furniture,Bookcases
B-25840,31-10-2018,Sneha,Karnataka,Bangalore,262,64,6,Clothing,Saree
B-25841,01-11-2018,Ashvini,Maharashtra,Mumbai,22,11,2,Clothing,Skirt
B-25842,02-11-2018,Sheetal,Madhya Pradesh,Indore,1543,370,8,Electronics,Printers
B-25843,03-11-2018,Mrunal,Maharashtra,Mumbai,50,7,6,Clothing,Skirt
B-25843,03-11-2018,Mrunal,Maharashtra,Mumbai,214,30,3,Electronics,Accessories
B-25843,03-11-2018,Mrunal,Maharashtra,Mumbai,255,74,5,Clothing,Hankerchief
B-25843,03-11-2018,Mrunal,Maharashtra,Mumbai,18,6,3,Clothing,Hankerchief
B-25843,03-11-2018,Mrunal,Maharashtra,Mumbai,45,0,2,Clothing,Stole
B-25844,03-11-2018,Swati,Madhya Pradesh,Indore,86,8,2,Clothing,Saree
B-25845,03-11-2018,Snel,Kerala ,Thiruvananthapuram,274,-7,4,Electronics,Phones
B-25845,03-11-2018,Snel,Kerala ,Thiruvananthapuram,82,33,4,Clothing,Kurti
B-25845,03-11-2018,Snel,Kerala ,Thiruvananthapuram,757,371,2,Electronics,Printers
B-25845,03-11-2018,Snel,Kerala ,Thiruvananthapuram,132,54,5,Clothing,Stole
B-25846,03-11-2018,Soodesh,Punjab,Chandigarh,94,7,7,Clothing,Leggings
B-25847,03-11-2018,Aniket,Haryana,Chandigarh,643,225,2,Electronics,Printers
B-25847,03-11-2018,Aniket,Haryana,Chandigarh,264,71,10,Furniture,Furnishings
B-25848,03-11-2018,Rohan,Himachal Pradesh,Simla,147,21,3,Furniture,Furnishings
B-25848,03-11-2018,Rohan,Himachal Pradesh,Simla,16,8,2,Clothing,Hankerchief
B-25848,03-11-2018,Rohan,Himachal Pradesh,Simla,648,50,6,Electronics,Electronic Games
B-25849,04-11-2018,K,Sikkim,Gangtok,336,123,3,Electronics,Phones
B-25850,05-11-2018,Abhishek,Goa,Goa,45,1,3,Clothing,T-shirt
B-25850,05-11-2018,Abhishek,Goa,Goa,93,-1,2,Clothing,Hankerchief
B-25850,05-11-2018,Abhishek,Goa,Goa,52,18,5,Clothing,Leggings
B-25850,05-11-2018,Abhishek,Goa,Goa,148,24,3,Clothing,Stole
B-25850,05-11-2018,Abhishek,Goa,Goa,24,1,4,Clothing,Hankerchief
B-25850,05-11-2018,Abhishek,Goa,Goa,513,215,2,Electronics,Accessories
B-25850,05-11-2018,Abhishek,Goa,Goa,117,36,2,Clothing,Trousers
B-25850,05-11-2018,Abhishek,Goa,Goa,916,192,11,Electronics,Phones
B-25850,05-11-2018,Abhishek,Goa,Goa,485,199,4,Clothing,Saree
B-25851,06-11-2018,Kushal,Nagaland,Kohima,10,2,2,Clothing,Hankerchief
B-25851,06-11-2018,Kushal,Nagaland,Kohima,300,42,2,Electronics,Printers
B-25851,06-11-2018,Kushal,Nagaland,Kohima,57,27,2,Clothing,T-shirt
B-25851,06-11-2018,Kushal,Nagaland,Kohima,103,46,2,Clothing,Saree
B-25851,06-11-2018,Kushal,Nagaland,Kohima,336,71,3,Furniture,Bookcases
B-25851,06-11-2018,Kushal,Nagaland,Kohima,53,24,6,Clothing,Hankerchief
B-25851,06-11-2018,Kushal,Nagaland,Kohima,90,29,5,Clothing,T-shirt
B-25851,06-11-2018,Kushal,Nagaland,Kohima,62,1,3,Clothing,Saree
B-25851,06-11-2018,Kushal,Nagaland,Kohima,135,54,5,Clothing,Kurti
B-25851,06-11-2018,Kushal,Nagaland,Kohima,237,47,9,Clothing,T-shirt
B-25852,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad,320,144,1,Electronics,Printers
B-25852,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad,24,1,2,Clothing,Hankerchief
B-25852,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad,45,12,4,Clothing,Hankerchief
B-25852,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad,97,17,2,Clothing,Stole
B-25852,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad,50,16,1,Clothing,Stole
B-25852,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad,869,67,4,Furniture,Tables
B-25852,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad,105,33,5,Clothing,Kurti
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,39,16,6,Clothing,Skirt
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,30,14,3,Clothing,Hankerchief
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,26,11,2,Clothing,Hankerchief
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,19,6,2,Clothing,Saree
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,579,139,3,Electronics,Printers
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,2093,721,5,Furniture,Chairs
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,95,11,4,Furniture,Furnishings
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,128,4,3,Clothing,Saree
B-25853,08-11-2018,Gaurav,Gujarat,Ahmedabad,199,48,4,Clothing,Stole
B-25854,08-11-2018,Shubham,Maharashtra,Pune,149,48,6,Clothing,Stole
B-25854,08-11-2018,Shubham,Maharashtra,Pune,436,131,9,Clothing,Hankerchief
B-25854,08-11-2018,Shubham,Maharashtra,Pune,76,19,3,Clothing,Hankerchief
B-25854,08-11-2018,Shubham,Maharashtra,Pune,88,16,4,Clothing,Stole
B-25854,08-11-2018,Shubham,Maharashtra,Pune,342,154,7,Furniture,Furnishings
B-25854,08-11-2018,Shubham,Maharashtra,Pune,40,16,3,Clothing,Hankerchief
B-25854,08-11-2018,Shubham,Maharashtra,Pune,53,-2,3,Clothing,Saree
B-25854,08-11-2018,Shubham,Maharashtra,Pune,381,144,2,Clothing,Saree
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,829,19,4,Electronics,Printers
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,442,31,2,Electronics,Electronic Games
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,90,17,3,Clothing,Hankerchief
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,98,12,2,Clothing,Hankerchief
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,61,30,2,Clothing,Hankerchief
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,1027,441,8,Clothing,Saree
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,1319,567,5,Electronics,Printers
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,197,73,1,Furniture,Bookcases
B-25855,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal,550,242,5,Furniture,Furnishings
B-25856,10-11-2018,Abhijeet,Maharashtra,Mumbai,74,29,3,Clothing,Stole
B-25856,10-11-2018,Abhijeet,Maharashtra,Mumbai,10,2,2,Clothing,Skirt
B-25856,10-11-2018,Abhijeet,Maharashtra,Mumbai,689,90,5,Clothing,Saree
B-25856,10-11-2018,Abhijeet,Maharashtra,Mumbai,257,3,2,Clothing,Saree
B-25856,10-11-2018,Abhijeet,Maharashtra,Mumbai,48,6,1,Clothing,Saree
B-25857,10-11-2018,Anand,Madhya Pradesh,Indore,324,39,8,Electronics,Accessories
B-25857,10-11-2018,Anand,Madhya Pradesh,Indore,598,166,4,Furniture,Bookcases
B-25857,10-11-2018,Anand,Madhya Pradesh,Indore,227,59,2,Furniture,Furnishings
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,22,8,3,Clothing,Hankerchief
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,29,11,4,Clothing,Skirt
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,27,5,2,Clothing,Skirt
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,82,13,2,Clothing,Shirt
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,294,109,7,Electronics,Accessories
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,16,0,1,Clothing,Saree
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,245,30,2,Clothing,Saree
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,223,27,2,Furniture,Bookcases
B-25858,13-11-2018,Swapnil,Maharashtra,Mumbai,2457,665,11,Electronics,Electronic Games
B-25859,14-11-2018,Chikku,Madhya Pradesh,Indore,724,253,2,Furniture,Bookcases
B-25860,15-11-2018,Akshay,Tamil Nadu,Chennai,112,24,3,Clothing,Kurti
B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,128,4,3,Clothing,Saree
B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,50,3,2,Clothing,Stole
B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,62,6,5,Clothing,Hankerchief
B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,44,14,3,Clothing,Hankerchief
B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,56,18,2,Clothing,Hankerchief
B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,216,-83,3,Electronics,Electronic Games
B-25862,15-11-2018,Amol,Bihar,Patna,2061,701,5,Furniture,Bookcases
B-25862,15-11-2018,Amol,Bihar,Patna,121,41,4,Clothing,Stole
B-25862,15-11-2018,Amol,Bihar,Patna,80,3,3,Clothing,Stole
B-25863,15-11-2018,Manibalan,Kerala ,Thiruvananthapuram,189,87,7,Clothing,Stole
B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,100,6,4,Clothing,Stole
B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,17,5,1,Clothing,Hankerchief
B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,22,8,2,Clothing,Leggings
B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,27,9,2,Clothing,Hankerchief
B-25865,15-11-2018,Arun,Madhya Pradesh,Indore,85,-1,3,Clothing,Saree
B-25866,16-11-2018,Komal,Himachal Pradesh,Simla,51,14,2,Clothing,Stole
B-25867,17-11-2018,Ankit,Sikkim,Gangtok,31,14,3,Clothing,Stole
B-25867,17-11-2018,Ankit,Sikkim,Gangtok,240,12,6,Clothing,Kurti
B-25867,17-11-2018,Ankit,Sikkim,Gangtok,163,26,4,Clothing,Shirt
B-25868,18-11-2018,Vikash,Goa,Goa,170,73,2,Electronics,Accessories
B-25868,18-11-2018,Vikash,Goa,Goa,62,-1,1,Electronics,Phones
B-25868,18-11-2018,Vikash,Goa,Goa,1118,206,2,Furniture,Tables
B-25869,19-11-2018,Parakh,Nagaland,Kohima,86,9,3,Clothing,Saree
B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,10,4,1,Clothing,Kurti
B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,845,84,7,Clothing,Saree
B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,57,7,3,Furniture,Furnishings
B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,473,113,9,Clothing,Hankerchief
B-25871,21-11-2018,Gunjal,Gujarat,Surat,118,25,4,Clothing,Hankerchief
B-25872,22-11-2018,Saurabh,Maharashtra,Mumbai,57,27,2,Clothing,Shirt
B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,66,12,3,Clothing,Stole
B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,367,73,3,Electronics,Electronic Games
B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,7,1,1,Clothing,Hankerchief
B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,1275,357,2,Electronics,Phones
B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,42,12,2,Clothing,Kurti
B-25874,24-11-2018,Megha,Rajasthan,Udaipur,124,54,5,Clothing,T-shirt
B-25875,24-11-2018,Divyeshkumar,Uttar Pradesh,Allahabad,248,8,2,Clothing,Saree
B-25876,24-11-2018,Bhosale,Punjab,Amritsar,282,14,4,Clothing,Trousers
B-25877,24-11-2018,Dashyam,Gujarat,Surat,1137,568,2,Clothing,Trousers
B-25877,24-11-2018,Dashyam,Gujarat,Surat,269,33,5,Furniture,Chairs
B-25877,24-11-2018,Dashyam,Gujarat,Surat,24,8,2,Clothing,Skirt
B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,165,46,3,Furniture,Furnishings
B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,46,0,4,Clothing,Leggings
B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,84,41,3,Clothing,T-shirt
B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,140,15,5,Clothing,Stole
B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,741,267,5,Furniture,Bookcases
B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,719,303,6,Furniture,Chairs
B-25879,24-11-2018,Siddharth,Madhya Pradesh,Indore,57,28,2,Clothing,Kurti
B-25880,24-11-2018,Apoorv,Rajasthan,Udaipur,108,37,2,Clothing,Stole
B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,37,3,3,Clothing,Hankerchief
B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,26,9,2,Clothing,Leggings
B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,1351,111,6,Electronics,Electronic Games
B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,2244,247,4,Clothing,Trousers
B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,36,7,3,Clothing,Leggings
B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,2115,23,5,Furniture,Chairs
B-25882,26-11-2018,Masurkar,Punjab,Amritsar,121,19,4,Clothing,Stole
B-25883,27-11-2018,Saptadeep,Gujarat,Surat,146,42,5,Clothing,Hankerchief
B-25883,27-11-2018,Saptadeep,Gujarat,Surat,105,26,8,Clothing,Leggings
B-25883,27-11-2018,Saptadeep,Gujarat,Surat,127,29,3,Furniture,Furnishings
B-25883,27-11-2018,Saptadeep,Gujarat,Surat,16,-15,4,Clothing,Hankerchief
B-25883,27-11-2018,Saptadeep,Gujarat,Surat,10,-2,2,Clothing,Leggings
B-25884,28-11-2018,Sumeet,Maharashtra,Mumbai,24,2,4,Clothing,Hankerchief
B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,94,27,2,Clothing,Shirt
B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,394,146,2,Furniture,Bookcases
B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,734,248,2,Furniture,Chairs
B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,349,0,7,Clothing,Stole
B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,89,17,2,Clothing,Stole
B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,502,84,4,Electronics,Phones
B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,63,1,4,Clothing,T-shirt
B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,107,37,3,Clothing,Shirt
B-25887,01-12-2018,Vedant,Uttar Pradesh,Allahabad,83,6,6,Clothing,Shirt
B-25887,01-12-2018,Vedant,Uttar Pradesh,Allahabad,2125,234,6,Electronics,Printers
B-25888,02-12-2018,Rohan,Punjab,Amritsar,18,2,3,Clothing,Hankerchief
B-25888,02-12-2018,Rohan,Punjab,Amritsar,223,4,3,Electronics,Phones
B-25888,02-12-2018,Rohan,Punjab,Amritsar,646,213,3,Electronics,Electronic Games
B-25889,03-12-2018,Abhishek,Gujarat,Surat,31,10,1,Clothing,Kurti
B-25889,03-12-2018,Abhishek,Gujarat,Surat,119,43,7,Clothing,Kurti
B-25889,03-12-2018,Abhishek,Gujarat,Surat,114,11,4,Clothing,T-shirt
B-25890,04-12-2018,Divyansha,Maharashtra,Mumbai,465,207,9,Clothing,Saree
B-25891,04-12-2018,Shivani,Madhya Pradesh,Indore,25,2,2,Clothing,Hankerchief
B-25891,04-12-2018,Shivani,Madhya Pradesh,Indore,97,36,7,Clothing,Hankerchief
B-25891,04-12-2018,Shivani,Madhya Pradesh,Indore,121,41,4,Clothing,Stole
B-25892,04-12-2018,Aditi,Rajasthan,Udaipur,139,30,3,Clothing,Shirt
B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,355,114,7,Clothing,Stole
B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,61,11,3,Clothing,Kurti
B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,149,15,3,Clothing,Saree
B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,688,103,6,Electronics,Accessories
B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,372,59,3,Electronics,Printers
B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,223,62,7,Clothing,Shirt
B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,83,12,3,Clothing,Stole
B-25894,04-12-2018,Monu,Punjab,Amritsar,1246,62,3,Furniture,Bookcases
B-25895,04-12-2018,Sathya,Gujarat,Surat,388,93,2,Furniture,Bookcases
B-25896,05-12-2018,Aman,Maharashtra,Mumbai,31,11,3,Clothing,Skirt
B-25896,05-12-2018,Aman,Maharashtra,Mumbai,42,7,2,Clothing,Kurti
B-25896,05-12-2018,Aman,Maharashtra,Mumbai,190,68,8,Clothing,T-shirt
B-25896,05-12-2018,Aman,Maharashtra,Mumbai,103,36,2,Clothing,Hankerchief
B-25896,05-12-2018,Aman,Maharashtra,Mumbai,287,66,6,Clothing,Kurti
B-25896,05-12-2018,Aman,Maharashtra,Mumbai,23,4,2,Clothing,Skirt
B-25896,05-12-2018,Aman,Maharashtra,Mumbai,79,-2,2,Furniture,Furnishings
B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,43,5,3,Clothing,Stole
